instance,policy,budget,seed,resolved_policy,resolution_reason,source_run_id,status,incumbent,ttff,elapsed,gap_vs_opt
rail02,multi_feature_portfolio,10,0,safeguarded_hybrid,votes=2/4,p45_rail02_safeguarded_hybrid_b10_s0_1788010586,solver_status_108,,,10.016919333022088,
rail02,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_rail02_boltzmann_adaptive_b10_s1_1788010602,solver_status_108,,,10.01215983304428,
rail02,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=0<5000,p45_rail02_boltzmann_adaptive_b10_s1_1788010602,solver_status_108,,,10.01215983304428,
rail02,multi_feature_portfolio,10,1,safeguarded_hybrid,votes=2/4,p45_rail02_safeguarded_hybrid_b10_s1_1788010602,solver_status_108,,,10.01579724997282,
rail02,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_rail02_boltzmann_adaptive_b10_s2_1788010615,solver_status_108,,,10.01680970902089,
rail02,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=0<5000,p45_rail02_boltzmann_adaptive_b10_s2_1788010615,solver_status_108,,,10.01680970902089,
rail02,multi_feature_portfolio,10,2,safeguarded_hybrid,votes=2/4,p45_rail02_safeguarded_hybrid_b10_s2_1788010617,solver_status_108,,,10.013777834014036,
rail02,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_rail02_boltzmann_adaptive_b60_s0_1788010678,solver_status_108,,,60.02112270798534,
rail02,instance_aware_portfolio,60,0,boltzmann_adaptive,frac_count=0<5000,p45_rail02_boltzmann_adaptive_b60_s0_1788010678,solver_status_108,,,60.02112270798534,
rail02,multi_feature_portfolio,60,0,safeguarded_hybrid,votes=2/4,p45_rail02_safeguarded_hybrid_b60_s0_1788010679,solver_status_108,,,60.025426291977055,
rail02,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_rail02_boltzmann_adaptive_b60_s1_1788010745,solver_status_108,,,60.022182082990184,
rail02,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=0<5000,p45_rail02_boltzmann_adaptive_b60_s1_1788010745,solver_status_108,,,60.022182082990184,
rail02,multi_feature_portfolio,60,1,safeguarded_hybrid,votes=2/4,p45_rail02_safeguarded_hybrid_b60_s1_1788010745,solver_status_108,,,60.01979837502586,
rail02,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_rail02_boltzmann_adaptive_b60_s2_1788010808,solver_status_108,,,60.02370104100555,
rail02,instance_aware_portfolio,60,2,boltzmann_adaptive,frac_count=0<5000,p45_rail02_boltzmann_adaptive_b60_s2_1788010808,solver_status_108,,,60.02370104100555,
rail02,multi_feature_portfolio,60,2,safeguarded_hybrid,votes=2/4,p45_rail02_safeguarded_hybrid_b60_s2_1788010809,solver_status_108,,,60.020644333038945,
rail02,budgeted_portfolio,300,0,best_estimate,budget>180,p45_rail02_best_estimate_b300_s0_1788010870,solver_status_108,,,300.0183138750144,
rail02,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_rail02_best_estimate_b300_s0_1788010870,solver_status_108,,,300.0183138750144,
rail02,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_rail02_best_estimate_b300_s0_1788010870,solver_status_108,,,300.0183138750144,
rail02,budgeted_portfolio,300,1,best_estimate,budget>180,p45_rail02_best_estimate_b300_s1_1788011463,solver_status_108,,,300.0244956249953,
rail02,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_rail02_best_estimate_b300_s1_1788011463,solver_status_108,,,300.0244956249953,
rail02,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_rail02_best_estimate_b300_s1_1788011463,solver_status_108,,,300.0244956249953,
rail02,budgeted_portfolio,300,2,best_estimate,budget>180,p45_rail02_best_estimate_b300_s2_1788023809,time_limit,,,300.03481316700345,
rail02,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_rail02_best_estimate_b300_s2_1788023809,time_limit,,,300.03481316700345,
rail02,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_rail02_best_estimate_b300_s2_1788023809,time_limit,,,300.03481316700345,
rail02,budgeted_portfolio,900,0,best_estimate,budget>180,p45_rail02_best_estimate_b900_s0_1788012274,time_limit,,,900.0199933750555,
rail02,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_rail02_best_estimate_b900_s0_1788012274,time_limit,,,900.0199933750555,
rail02,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_rail02_best_estimate_b900_s0_1788012274,time_limit,,,900.0199933750555,
rail02,budgeted_portfolio,900,1,best_estimate,budget>180,p45_rail02_best_estimate_b900_s1_1788013865,time_limit,,,900.021014958038,
rail02,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_rail02_best_estimate_b900_s1_1788013865,time_limit,,,900.021014958038,
rail02,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_rail02_best_estimate_b900_s1_1788013865,time_limit,,,900.021014958038,
rail02,budgeted_portfolio,900,2,best_estimate,budget>180,p45_rail02_best_estimate_b900_s2_1788014775,time_limit,,,900.0195016670041,
rail02,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_rail02_best_estimate_b900_s2_1788014775,time_limit,,,900.0195016670041,
rail02,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_rail02_best_estimate_b900_s2_1788014775,time_limit,,,900.0195016670041,
rail507,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_rail507_boltzmann_adaptive_b10_s0_1788015682,time_limit,750.0,2.8586163750151172,10.208479584020097,
rail507,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=320<5000,p45_rail507_boltzmann_adaptive_b10_s0_1788015682,time_limit,750.0,2.8586163750151172,10.208479584020097,
rail507,multi_feature_portfolio,10,0,boltzmann_adaptive,votes=1/4,p45_rail507_boltzmann_adaptive_b10_s0_1788015682,time_limit,750.0,2.8586163750151172,10.208479584020097,
rail507,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_rail507_boltzmann_adaptive_b10_s1_1788015702,time_limit,753.0,2.7007121249916963,10.00249199999962,
rail507,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=315<5000,p45_rail507_boltzmann_adaptive_b10_s1_1788015702,time_limit,753.0,2.7007121249916963,10.00249199999962,
rail507,multi_feature_portfolio,10,1,boltzmann_adaptive,votes=1/4,p45_rail507_boltzmann_adaptive_b10_s1_1788015702,time_limit,753.0,2.7007121249916963,10.00249199999962,
rail507,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_rail507_boltzmann_adaptive_b10_s2_1788015723,time_limit,753.0,2.900113957992289,10.410942499991506,
rail507,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=321<5000,p45_rail507_boltzmann_adaptive_b10_s2_1788015723,time_limit,753.0,2.900113957992289,10.410942499991506,
rail507,multi_feature_portfolio,10,2,boltzmann_adaptive,votes=1/4,p45_rail507_boltzmann_adaptive_b10_s2_1788015723,time_limit,753.0,2.900113957992289,10.410942499991506,
rail507,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_rail507_boltzmann_adaptive_b60_s0_1788015788,time_limit,740.0,2.946209290996194,60.08576629101299,
rail507,instance_aware_portfolio,60,0,boltzmann_adaptive,frac_count=320<5000,p45_rail507_boltzmann_adaptive_b60_s0_1788015788,time_limit,740.0,2.946209290996194,60.08576629101299,
rail507,multi_feature_portfolio,60,0,boltzmann_adaptive,votes=1/4,p45_rail507_boltzmann_adaptive_b60_s0_1788015788,time_limit,740.0,2.946209290996194,60.08576629101299,
rail507,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_rail507_boltzmann_adaptive_b60_s1_1788015874,time_limit,732.0,2.707464249979239,60.018608917016536,
rail507,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=315<5000,p45_rail507_boltzmann_adaptive_b60_s1_1788015874,time_limit,732.0,2.707464249979239,60.018608917016536,
rail507,multi_feature_portfolio,60,1,boltzmann_adaptive,votes=1/4,p45_rail507_boltzmann_adaptive_b60_s1_1788015874,time_limit,732.0,2.707464249979239,60.018608917016536,
rail507,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_rail507_boltzmann_adaptive_b60_s2_1788015968,time_limit,741.0,2.7899597919895314,60.00251458300045,
rail507,instance_aware_portfolio,60,2,boltzmann_adaptive,frac_count=321<5000,p45_rail507_boltzmann_adaptive_b60_s2_1788015968,time_limit,741.0,2.7899597919895314,60.00251458300045,
rail507,multi_feature_portfolio,60,2,boltzmann_adaptive,votes=1/4,p45_rail507_boltzmann_adaptive_b60_s2_1788015968,time_limit,741.0,2.7899597919895314,60.00251458300045,
rail507,budgeted_portfolio,300,0,best_estimate,budget>180,p45_rail507_best_estimate_b300_s0_1788016029,time_limit,726.0,2.810414874984417,300.01704229199095,
rail507,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_rail507_best_estimate_b300_s0_1788016029,time_limit,726.0,2.810414874984417,300.01704229199095,
rail507,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_rail507_best_estimate_b300_s0_1788016029,time_limit,726.0,2.810414874984417,300.01704229199095,
rail507,budgeted_portfolio,300,1,best_estimate,budget>180,p45_rail507_best_estimate_b300_s1_1788016578,time_limit,722.0,2.512495083035901,300.2340733750025,
rail507,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_rail507_best_estimate_b300_s1_1788016578,time_limit,722.0,2.512495083035901,300.2340733750025,
rail507,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_rail507_best_estimate_b300_s1_1788016578,time_limit,722.0,2.512495083035901,300.2340733750025,
rail507,budgeted_portfolio,300,2,best_estimate,budget>180,p45_rail507_best_estimate_b300_s2_1788016878,time_limit,718.0,2.644184250035323,300.0017875410267,
rail507,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_rail507_best_estimate_b300_s2_1788016878,time_limit,718.0,2.644184250035323,300.0017875410267,
rail507,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_rail507_best_estimate_b300_s2_1788016878,time_limit,718.0,2.644184250035323,300.0017875410267,
rail507,budgeted_portfolio,900,0,best_estimate,budget>180,p45_rail507_best_estimate_b900_s0_1788017195,node_limit,697.0,2.7385627079638653,615.1883631660021,
rail507,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_rail507_best_estimate_b900_s0_1788017195,node_limit,697.0,2.7385627079638653,615.1883631660021,
rail507,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_rail507_best_estimate_b900_s0_1788017195,node_limit,697.0,2.7385627079638653,615.1883631660021,
rail507,budgeted_portfolio,900,1,best_estimate,budget>180,p45_rail507_best_estimate_b900_s1_1788018032,node_limit,714.0,2.514549958985299,622.4774510419811,
rail507,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_rail507_best_estimate_b900_s1_1788018032,node_limit,714.0,2.514549958985299,622.4774510419811,
rail507,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_rail507_best_estimate_b900_s1_1788018032,node_limit,714.0,2.514549958985299,622.4774510419811,
rail507,budgeted_portfolio,900,2,best_estimate,budget>180,p45_rail507_best_estimate_b900_s2_1788018655,node_limit,709.0,2.660663124988787,583.8717810409726,
rail507,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_rail507_best_estimate_b900_s2_1788018655,node_limit,709.0,2.660663124988787,583.8717810409726,
rail507,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_rail507_best_estimate_b900_s2_1788018655,node_limit,709.0,2.660663124988787,583.8717810409726,
savsched1,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_savsched1_boltzmann_adaptive_b10_s0_1788029941,solver_status_107,,,10.062889125023503,
savsched1,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=0<5000,p45_savsched1_boltzmann_adaptive_b10_s0_1788029941,solver_status_107,,,10.062889125023503,
savsched1,multi_feature_portfolio,10,0,safeguarded_hybrid,votes=2/4,p45_savsched1_safeguarded_hybrid_b10_s0_1788029941,solver_status_107,,,10.056197458005045,
savsched1,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_savsched1_boltzmann_adaptive_b10_s1_1788029955,solver_status_107,,,10.027953707962297,
savsched1,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=0<5000,p45_savsched1_boltzmann_adaptive_b10_s1_1788029955,solver_status_107,,,10.027953707962297,
savsched1,multi_feature_portfolio,10,1,safeguarded_hybrid,votes=2/4,p45_savsched1_safeguarded_hybrid_b10_s1_1788029955,solver_status_107,,,10.05976750003174,
savsched1,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_savsched1_boltzmann_adaptive_b10_s2_1788029971,solver_status_107,,,10.06446187500842,
savsched1,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=0<5000,p45_savsched1_boltzmann_adaptive_b10_s2_1788029971,solver_status_107,,,10.06446187500842,
savsched1,multi_feature_portfolio,10,2,safeguarded_hybrid,votes=2/4,p45_savsched1_safeguarded_hybrid_b10_s2_1788029972,solver_status_107,,,10.04818758298643,
savsched1,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_savsched1_boltzmann_adaptive_b60_s0_1788030035,solver_status_107,,,60.065515834023245,
savsched1,instance_aware_portfolio,60,0,boltzmann_adaptive,frac_count=0<5000,p45_savsched1_boltzmann_adaptive_b60_s0_1788030035,solver_status_107,,,60.065515834023245,
savsched1,multi_feature_portfolio,60,0,safeguarded_hybrid,votes=2/4,p45_savsched1_safeguarded_hybrid_b60_s0_1788030035,solver_status_107,,,60.066188082972076,
savsched1,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_savsched1_boltzmann_adaptive_b60_s1_1788030099,solver_status_107,,,60.06359362503281,
savsched1,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=0<5000,p45_savsched1_boltzmann_adaptive_b60_s1_1788030099,solver_status_107,,,60.06359362503281,
savsched1,multi_feature_portfolio,60,1,safeguarded_hybrid,votes=2/4,p45_savsched1_safeguarded_hybrid_b60_s1_1788030099,solver_status_107,,,60.04551016696496,
savsched1,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_savsched1_boltzmann_adaptive_b60_s2_1788030165,time_limit,,,60.10378220799612,
savsched1,instance_aware_portfolio,60,2,safeguarded_hybrid,frac_count=20738>=5000,p45_savsched1_safeguarded_hybrid_b60_s2_1788030166,time_limit,,,60.1221723749768,
savsched1,multi_feature_portfolio,60,2,safeguarded_hybrid,votes=4/4,p45_savsched1_safeguarded_hybrid_b60_s2_1788030166,time_limit,,,60.1221723749768,
savsched1,budgeted_portfolio,300,0,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s0_1788030227,time_limit,,,300.12741754204035,
savsched1,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s0_1788030227,time_limit,,,300.12741754204035,
savsched1,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s0_1788030227,time_limit,,,300.12741754204035,
savsched1,budgeted_portfolio,300,1,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s1_1788030820,time_limit,,,300.1528405830031,
savsched1,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s1_1788030820,time_limit,,,300.1528405830031,
savsched1,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s1_1788030820,time_limit,,,300.1528405830031,
savsched1,budgeted_portfolio,300,2,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s2_1788031124,time_limit,,,300.04749116604216,
savsched1,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s2_1788031124,time_limit,,,300.04749116604216,
savsched1,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_savsched1_best_estimate_b300_s2_1788031124,time_limit,,,300.04749116604216,
savsched1,budgeted_portfolio,900,0,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s0_1788031432,time_limit,,,900.1643382920302,
savsched1,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s0_1788031432,time_limit,,,900.1643382920302,
savsched1,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s0_1788031432,time_limit,,,900.1643382920302,
savsched1,budgeted_portfolio,900,1,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s1_1788033224,time_limit,,,900.1557666670415,
savsched1,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s1_1788033224,time_limit,,,900.1557666670415,
savsched1,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s1_1788033224,time_limit,,,900.1557666670415,
savsched1,budgeted_portfolio,900,2,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s2_1788034128,time_limit,,,900.1399115410168,
savsched1,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s2_1788034128,time_limit,,,900.1399115410168,
savsched1,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_savsched1_best_estimate_b900_s2_1788034128,time_limit,,,900.1399115410168,
